Date,Close_AGG,Close_DIA,Close_EEM,Close_EFA,Close_FXI,Close_GLD,Close_HYG,Close_IEF,Close_IWM,Close_LQD,Close_QQQ,Close_SLV,Close_SPY,Close_TLT,Close_USO,Close_VWO,Close_VXX,Close_XLB,Close_XLE,Close_XLF,Close_XLI,Close_XLK,Close_XLP,Close_XLRE,Close_XLU,Close_XLV,Close_XLY,Dollar_Volume_AGG,Dollar_Volume_DIA,Dollar_Volume_EEM,Dollar_Volume_EFA,Dollar_Volume_FXI,Dollar_Volume_GLD,Dollar_Volume_HYG,Dollar_Volume_IEF,Dollar_Volume_IWM,Dollar_Volume_LQD,Dollar_Volume_QQQ,Dollar_Volume_SLV,Dollar_Volume_SPY,Dollar_Volume_TLT,Dollar_Volume_USO,Dollar_Volume_VWO,Dollar_Volume_VXX,Dollar_Volume_XLB,Dollar_Volume_XLE,Dollar_Volume_XLF,Dollar_Volume_XLI,Dollar_Volume_XLK,Dollar_Volume_XLP,Dollar_Volume_XLRE,Dollar_Volume_XLU,Dollar_Volume_XLV,Dollar_Volume_XLY,Volume_AGG,Volume_DIA,Volume_EEM,Volume_EFA,Volume_FXI,Volume_GLD,Volume_HYG,Volume_IEF,Volume_IWM,Volume_LQD,Volume_QQQ,Volume_SLV,Volume_SPY,Volume_TLT,Volume_USO,Volume_VWO,Volume_VXX,Volume_XLB,Volume_XLE,Volume_XLF,Volume_XLI,Volume_XLK,Volume_XLP,Volume_XLRE,Volume_XLU,Volume_XLV,Volume_XLY
2022-08-29,101.12000274658203,321.1000061035156,39.7599983215332,62.56999969482422,30.420000076293945,161.86000061035156,75.5199966430664,101.38999938964844,187.24000549316406,110.29000091552734,304.4100036621094,17.290000915527344,402.6300048828125,112.68000030517578,78.69000244140625,41.56999969482422,315.3599853515625,38.810001373291016,42.04499816894531,33.47999954223633,95.08999633789062,69.01499938964844,74.33000183105469,42.61000061035156,37.970001220703125,126.4000015258789,79.41500091552734,759310100.6240845,930194607.6812744,902146409.9159241,1013615224.0562439,733988971.8408585,761114280.8700562,2116085409.9380493,447829488.3041382,3698608000.5081177,2026236867.8199768,14709669755.960083,326668632.29751587,26320245523.19336,1608878848.3573914,290641524.017334,392715944.1169739,44796885.91918945,279385437.88604736,2191595529.5562744,1167517892.0368195,607330297.6104736,913178865.9240723,982218943.196106,106222470.52154541,853466905.4382324,850381290.2656555,559986937.4557495,7509000,2896900,22689800,16199700,24128500,4702300,28020200,4416900,19753300,18371900,48321900,18893500,65370800,14278300,3693500,9447100,142050,7198800,52125000,34872100,6386900,13231600,13214300,2492900,22477400,6727700,7051400
2022-08-30,101.25,318.0400085449219,39.290000915527344,62.119998931884766,29.600000381469727,160.50999450683594,74.94000244140625,101.36000061035156,184.6199951171875,110.43000030517578,301.0199890136719,16.959999084472656,398.2099914550781,112.95999908447266,75.47000122070312,41.06999969482422,311.67999267578125,38.17499923706055,40.619998931884766,33.29999923706055,93.72000122070312,68.29499816894531,73.55999755859375,42.0,37.415000915527344,125.55999755859375,78.52999877929688,665577000.0,930680477.0050049,1355842925.593567,1547247661.3960266,1494669779.2625427,779532839.3218994,4963568627.703857,453504914.73083496,4162977807.897949,2125921064.8750305,15407557627.670288,360771404.5249939,34107641472.106934,1620591922.8652954,374934966.0644531,439177934.7366333,30211453.370056152,282594249.3522644,2341409854.4319153,1394294278.055191,894707363.6535645,906192671.7041016,758896426.8127441,148654800.0,769274867.8237915,993242360.6872559,575970423.046875,6573600,2926300,34508600,24907400,50495600,4856600,66233900,4474200,22548900,19251300,51184500,21271900,85652400,14346600,4968000,10693400,96931,7402600,57641800,41870700,9546600,13268800,10316700,3539400,20560600,7910500,7334400
2022-08-31,100.70999908447266,315.6499938964844,39.43000030517578,61.70000076293945,30.209999084472656,159.27000427246094,74.52999877929688,100.94000244140625,183.5,109.2699966430664,299.2699890136719,16.579999923706055,395.17999267578125,111.87999725341797,73.11000061035156,41.130001068115234,307.8399963378906,37.70500183105469,40.25,33.04999923706055,92.93000030517578,67.62999725341797,73.11000061035156,41.849998474121094,37.16999816894531,124.76000213623047,77.75499725341797,615992709.400177,941142021.8017578,1464516957.3349,1985394964.5500183,1025831875.9117126,866205845.236206,2918728906.1950684,585209758.1542969,4112693750.0,2129049395.5924988,14976667330.200195,311700682.5656891,30045416289.141846,1524197142.5819397,331809737.77008057,384051384.973526,27163185.596862793,378965432.40356445,2346760150.0,1314338979.6592712,899906243.9552307,958411743.0770874,760183164.3463135,194464387.9096985,818215735.6933594,1117163439.1288757,689126989.6575928,6116500,2981600,37142200,32178200,33956700,5438600,39161800,5797600,22412500,19484300,50044000,18799800,76029700,13623500,4538500,9337500,88238,10050800,58304600,39768200,9683700,14171400,10397800,4646700,22012800,8954500,8862800
2022-09-01,100.06999969482422,317.05999755859375,39.119998931884766,60.869998931884766,29.8700008392334,157.8699951171875,74.36000061035156,99.95999908447266,181.5,108.30999755859375,299.3999938964844,16.3799991607666,396.4200134277344,109.5999984741211,70.94999694824219,40.939998626708984,311.0400085449219,37.209999084472656,39.2599983215332,33.150001525878906,93.05999755859375,67.30000305175781,73.5199966430664,42.0,37.70500183105469,126.80999755859375,78.46499633789062,896787309.2651367,1023469672.1191406,1500384967.0341492,2040745845.1900482,952945623.774147,1166785559.9121094,2862837715.498352,1032007022.5479126,5573247900.0,2892580949.798584,17362415226.052856,301618028.54652405,31214151499.301147,2464947805.682373,306454321.8185425,770437552.1564484,33308652.435058594,438929149.20043945,2222280796.9917297,1346042551.9577026,817997378.5400391,1076032828.793335,1173982010.395813,224414400.0,1061772851.5625,1421844416.6259766,937170223.260498,8961600,3228000,38353400,33526300,31903100,7390800,38499700,10324200,30706600,26706500,57990700,18413800,78740100,22490400,4319300,18818700,107088,11796000,56604200,40604600,8790000,15988600,15968200,5343200,28160000,11212400,11943800
2022-09-02,100.36000061035156,313.760009765625,38.7599983215332,60.470001220703125,29.260000228881836,159.25999450683594,74.30999755859375,100.5199966430664,180.08999633789062,108.38999938964844,295.1700134277344,16.56999969482422,392.239990234375,110.22000122070312,71.43000030517578,40.61000061035156,305.44000244140625,37.17499923706055,39.97999954223633,32.88999938964844,92.16000366210938,66.42500305175781,72.55999755859375,41.279998779296875,37.29999923706055,124.98999786376953,77.74500274658203,598828051.6418457,1200508549.3652344,1392138983.714676,1707310014.465332,952717311.4524841,827658265.4525757,1661905940.39917,577175768.724823,4946748037.408447,1567178484.1751099,19087700224.328613,263052059.15527344,39079693931.03027,1435549383.8989258,289312930.23605347,440557591.6213989,42536491.05999756,525438874.2164612,2286384209.8213196,1421137405.6274414,906789924.0325928,1103093455.6793213,1149836513.3117676,161458459.22546387,952522620.5169678,1216190176.2138367,1281439782.270813,5966800,3826200,35916900,28234000,32560400,5196900,22364500,5741900,27468200,14458700,64666800,15875200,99632100,13024400,4050300,10848500,139263,14134200,57188200,43208800,9839300,16606600,15846700,3911300,25536800,9730300,16482600
2022-09-06,99.41999816894531,312.20001220703125,38.29999923706055,60.31999969482422,28.68000030517578,158.3300018310547,74.11000061035156,99.4000015258789,178.30999755859375,106.91999816894531,293.04998779296875,16.540000915527344,390.760009765625,107.48999786376953,71.41999816894531,40.2599983215332,308.0,37.060001373291016,39.61000061035156,32.810001373291016,92.30999755859375,65.98500061035156,72.1500015258789,41.709999084472656,37.39500045776367,125.11000061035156,77.58499908447266,531032036.2197876,1036628920.5322266,1918504411.7832184,1318733929.3281555,805641284.5726013,770085462.9058838,2135916916.5908813,672878370.3292847,4250393242.803955,1759443413.8687134,16705431774.1333,178837105.89904785,29946831172.41211,2649467212.3451233,374983558.38623047,569473650.258255,25383204.0,465147489.2364502,1804956429.812622,1505227714.0026093,1055897138.0737305,989115159.1491699,1578050403.3737183,266923139.14108276,1230310473.060608,1208987979.8980713,1390478353.591919,5341300,3320400,50091500,21862300,28090700,4863800,28820900,6769400,23837100,16455700,57005400,10812400,76637400,24648500,5250400,14144900,82413,12551200,45568200,45877100,11438600,14990000,21871800,6399500,32900400,9663400,17922000
2022-09-07,100.11000061035156,316.3299865722656,38.63999938964844,60.849998474121094,29.030000686645508,159.94000244140625,75.18000030517578,100.05000305175781,182.19000244140625,108.37999725341797,298.9700012207031,17.0,397.7799987792969,109.19000244140625,67.62000274658203,40.599998474121094,296.79998779296875,38.084999084472656,39.150001525878906,33.459999084472656,93.79000091552734,67.04000091552734,73.44999694824219,42.5099983215332,38.564998626708984,127.1500015258789,79.96499633789062,361106783.2015991,797214832.1594238,1509842520.1507568,1295435617.515564,678468855.0477982,636785125.7202148,2018823584.1949463,717328506.880188,4514886888.500977,2370736573.9204407,14727381848.132324,262962800.0,28228139389.37378,1861700460.6262207,509868344.70977783,401257904.9194336,30097299.56213379,464332308.8378906,2370195902.378845,1171869547.9354858,744139246.2638855,781485290.6723022,1441992375.086975,196332427.2480011,1215175393.7278748,1149219858.7913513,1010213791.7358398,3607100,2520200,39074600,21289000,23371300,3981400,26853200,7169700,24781200,21874300,49260400,15468400,70964200,17050100,7540200,9883200,101406,12192000,60541400,35023000,7934100,11657000,19632300,4618500,31509800,9038300,12633200
2022-09-08,99.79000091552734,318.239990234375,38.43000030517578,60.88999938964844,28.65999984741211,158.97999572753906,75.51000213623047,99.68000030517578,183.7100067138672,108.12999725341797,300.5199890136719,17.030000686645508,400.3800048828125,108.06999969482422,68.08999633789062,40.47999954223633,291.5199890136719,38.45500183105469,39.31999969482422,34.04999923706055,94.06999969482422,67.2699966430664,73.26000213623047,42.630001068115234,38.53499984741211,129.36000061035156,80.70999908447266,553455303.0776978,1050542031.7626953,2129602309.9113464,1071049000.263977,836112505.5484772,732436738.3163452,2033333337.524414,575512449.7619629,4642939741.680908,1824271996.66214,16723877284.613037,223014670.99189758,32359392640.637207,1585538193.522644,291227723.336792,516966026.1539459,38879729.414764404,338273269.10705566,2110760495.6176758,1728408606.2725067,656599190.8699036,754137024.3667603,1087464145.7099915,192056680.81207275,969178367.162323,1215311333.7341309,757979885.4019165,5546200,3301100,55415100,17589900,29173500,4607100,26928000,5773600,25273200,16871100,55649800,13095400,80821700,14671400,4277100,12770900,133369,8796600,53681600,50760900,6979900,11210600,14843900,4505200,25150600,9394800,9391400
2022-09-09,99.77999877929688,322.2799987792969,39.0,62.439998626708984,29.3700008392334,159.82000732421875,75.80999755859375,99.69000244140625,187.39999389648438,108.37999725341797,307.0899963378906,17.31999969482422,406.6000061035156,108.30999755859375,71.0999984741211,41.02000045776367,295.5199890136719,39.03499984741211,40.29999923706055,34.36000061035156,95.29000091552734,68.5999984741211,73.9800033569336,43.040000915527344,38.689998626708984,130.5,82.23999786376953,747960848.8494873,799028800.9735107,1018664400.0,1414584412.8879547,814071809.2617035,627741024.7680664,2238426635.913086,576268028.112793,4349328978.344727,1290990013.2835388,17235487462.46338,169969817.00515747,31189026008.181763,1357102607.409668,352200952.44140625,369577898.12431335,28452960.06222534,284822779.8866272,1558755610.4904175,1419999181.22406,708957606.8115234,783315942.5765991,1341923280.8914185,125207666.6633606,819508336.9117737,1158892200.0,736113772.8790283,7496100,2479300,26119600,22655100,27717800,3927800,29526800,5780600,23208800,11911700,56125200,9813500,76706900,12529800,4953600,9009700,96281,7296600,38678800,41327100,7440000,11418600,18139000,2909100,21181400,8880400,8950800
2022-09-12,99.62999725341797,324.57000732421875,39.58000183105469,63.310001373291016,29.75,160.6300048828125,76.04000091552734,99.44999694824219,189.6699981689453,108.13999938964844,310.739990234375,18.170000076293945,410.9700012207031,107.41999816894531,72.37000274658203,41.650001525878906,290.3999938964844,39.400001525878906,41.040000915527344,34.63999938964844,95.86000061035156,69.69999694824219,74.2699966430664,43.400001525878906,39.060001373291016,131.3699951171875,83.30000305175781,850391841.5565491,807173151.2145996,1654087856.5216064,1414256796.6773987,743848175.0,728858647.1557617,2302194671.7185974,401201177.68859863,4387939539.639282,1198688637.234497,14264736769.702148,548312458.3023071,28462261695.54138,1590557170.8877563,268492710.18981934,446329746.35162354,34510554.47467041,319100612.35809326,1712673110.206604,1453826918.383789,563081643.5852051,709615668.9300537,644663570.8618164,121624164.27612305,885904267.1470642,1048647849.0234375,732340306.829834,8535500,2486900,41791000,22338600,25003300,4537500,30276100,4034200,23134600,11084600,45905700,30176800,69256300,14806900,3710000,10716200,118838,8099000,41731800,41969600,5874000,10181000,8680000,2802400,22680600,7982400,8791600
2022-09-13,99.06999969482422,311.7300109863281,38.36000061035156,61.11000061035156,28.5,158.5399932861328,74.30999755859375,98.88999938964844,182.25,107.36000061035156,293.70001220703125,17.829999923706055,393.1000061035156,107.66999816894531,72.01000213623047,40.33000183105469,304.1600036621094,37.994998931884766,40.005001068115234,33.349998474121094,92.25,66.0,71.79000091552734,41.75,38.02000045776367,127.02999877929688,79.00499725341797,491129616.4871216,1340813123.2543945,1695178294.972229,1620264445.1828003,1255587450.0,1034695412.1826172,3500840587.9821777,504388441.88690186,6222871575.0,2100326635.9405518,23367419111.21826,370457474.41482544,48330505760.409546,2385848722.4258423,436157381.9389343,402215141.2612915,53028471.6784668,357304969.95544434,2446145795.310974,2026732767.2698975,1036548675.0,1329820800.0,929020043.8476562,172824125.0,1336638740.0932312,1515277340.4388428,1054779917.3309326,4957400,4301200,44191300,26513900,44055700,6526400,47111300,5100500,34144700,19563400,79562200,20777200,122947100,22158900,6056900,9973100,174344,9404000,61146000,60771600,11236300,20148800,12940800,4139500,35156200,11928500,13350800
2022-09-14,99.19999694824219,312.05999755859375,38.54999923706055,61.310001373291016,28.530000686645508,157.92999267578125,74.41999816894531,98.94000244140625,182.9600067138672,107.87000274658203,296.0299987792969,18.0,394.6000061035156,108.04000091552734,72.7300033569336,40.529998779296875,305.44000244140625,37.529998779296875,41.1349983215332,33.25,92.06999969482422,66.23999786376953,71.76000213623047,41.2400016784668,38.33000183105469,127.0999984741211,80.0199966430664,749684136.9369507,895237720.9960938,1431985981.6596985,1168127194.165039,764447103.398323,961967378.3874512,2208219953.668213,382561413.4399414,4624917937.715149,2088417188.1752014,16254178348.97461,293567400.0,33550352538.94348,1412925523.9730835,188690720.70922852,424389617.2180176,27531750.940063477,433936857.8857422,2237093975.717926,1304503900.0,818447055.2871704,876302179.7393799,882038066.2574768,170894442.95539856,854659382.8277588,1026980697.6707458,1194282445.8984375,7557300,2868800,37146200,19052800,26794500,6091100,29672400,3866600,25278300,19360500,54907200,16309300,85023700,13077800,2594400,10471000,90138,11562400,54384200,39233200,8889400,13229200,12291500,4143900,22297400,8080100,14924800
2022-09-15,98.9000015258789,310.3599853515625,38.13999938964844,60.77000045776367,28.420000076293945,154.97999572753906,73.94999694824219,98.5999984741211,181.6300048828125,107.3499984741211,291.1000061035156,17.6299991607666,390.1199951171875,107.97000122070312,69.76000213623047,40.18000030517578,306.3999938964844,37.03499984741211,40.07500076293945,33.36000061035156,91.11000061035156,64.71499633789062,71.16000366210938,40.34000015258789,37.375,127.80999755859375,79.61000061035156,595041749.180603,1022512007.7392578,1816184816.93573,1408764073.6118317,715644021.9211578,2042822319.683838,3422575943.7576294,455788352.94647217,4609533404.919434,1389946310.243225,19008655738.55591,308124784.3324661,34187697628.100586,1107793806.5246582,271931464.32724,564705796.2890625,37729482.44842529,385808407.4104309,2239647522.6379395,1589704109.085083,973856574.5239258,963295663.4887695,799461293.1427002,251205248.9501953,1349611250.0,1102258980.9448242,904688046.9360352,6016600,3294600,47618900,23181900,25181000,13181200,46282300,4622600,25378700,12947800,65299400,17477300,87633800,10260200,3898100,14054400,123138,10417400,55886400,47653000,10688800,14885200,11234700,6227200,36110000,8624200,11364000
2022-09-16,98.83000183105469,308.04998779296875,37.790000915527344,60.400001525878906,27.989999771118164,155.83999633789062,74.19999694824219,98.68000030517578,178.99000549316406,107.0999984741211,289.32000732421875,17.989999771118164,385.55999755859375,107.06999969482422,69.9000015258789,39.66999816894531,316.9599914550781,36.45000076293945,39.220001220703125,33.060001373291016,89.20999908447266,64.3550033569336,71.33000183105469,40.349998474121094,37.23500061035156,127.44999694824219,78.97000122070312,688390494.7540283,1254071500.3051758,2536653811.454773,1927623768.6973572,786020771.5724945,1112884581.8481445,4190808407.637024,465591977.4398804,7366494767.076111,1497354368.6668396,23122570713.354492,380952637.153244,39745375236.328125,2024029860.231018,236576555.16433716,786068947.7172852,52910448.33358765,592873842.4095154,2761229277.9418945,1781712572.0111847,1707604276.475525,1336151450.6973267,959573982.6324463,243931880.77545166,1199801083.6669922,1377747212.0101929,1371250895.1965332,6965400,4071000,67125000,31914300,28082200,7141200,56479900,4718200,41155900,13980900,79920400,21175800,103084800,18903800,3384500,19815200,166931,16265400,70403600,53893300,19141400,20762200,13452600,6045400,32222400,10810100,17364200
2022-09-19,98.68000030517578,310.1499938964844,37.90999984741211,60.61000061035156,28.09000015258789,155.9600067138672,74.4800033569336,98.4000015258789,180.52000427246094,107.27999877929688,291.04998779296875,17.989999771118164,388.54998779296875,107.31999969482422,70.05000305175781,39.29999923706055,287.8399963378906,36.845001220703125,38.81999969482422,33.2599983215332,89.98999786376953,64.72000122070312,71.33999633789062,39.90999984741211,37.47999954223633,126.26000213623047,79.91999816894531,590323497.8256226,846709483.3374023,1271186741.8834686,1187804486.9613647,628137347.4121094,870693525.4821777,2002908802.2743225,381693605.9188843,4587410452.572632,1467547471.3012695,15313245847.7417,301449431.1647415,28472360280.48706,1189577804.6173096,200616203.7399292,797420564.5195007,117147424.42956543,380365685.60180664,1460633544.517517,1213703902.7503967,760901427.9373169,1015003779.1442871,668484301.6845703,164804353.36990356,804425734.1751099,1190644446.144867,801485693.637085,5982200,2730000,33531700,19597500,22361600,5582800,26891900,3879000,25412200,13679600,52613800,16756500,73278500,11084400,2863900,20290600,406988,10323400,37625800,36491400,8455400,15683000,9370400,4129400,21462800,9430100,10028600
2022-09-20,98.23999786376953,307.0199890136719,37.70000076293945,59.58000183105469,27.8700008392334,155.07000732421875,73.72000122070312,97.79000091552734,178.05999755859375,106.20999908447266,288.7300109863281,17.729999542236328,384.0899963378906,106.25,69.22000122070312,39.15999984741211,294.55999755859375,36.14500045776367,38.54999923706055,32.77000045776367,88.87000274658203,64.33999633789062,70.94999694824219,38.86000061035156,36.935001373291016,124.77999877929688,78.56500244140625,1107331783.921051,866656024.987793,1393667238.2038116,1395935610.900879,656806735.7780457,921689602.532959,2415767580.001831,476149293.4577942,3961389795.6848145,3219278177.2499084,14803505266.281128,185789119.20318604,29680516058.010864,2139216250.0,247060028.3569336,410095266.40205383,45323652.26434326,345170296.37145996,1630649547.7279663,1382684291.3146973,591207693.271637,779118751.6540527,650604377.015686,243232515.8203125,864589286.1465454,1124342657.0007324,718241252.3193359,11271700,2822800,36967300,23429600,23566800,5943700,32769500,4869100,22247500,30310500,51271100,10478800,77274900,20133800,3569200,10472300,153869,9549600,42299600,42193600,6652500,12109400,9169900,6259200,23408400,9010600,9142000
2022-09-21,98.55000305175781,301.80999755859375,37.06999969482422,58.79999923706055,27.1299991607666,155.7899932861328,73.5,98.18000030517578,175.33999633789062,106.61000061035156,283.55999755859375,18.059999465942383,377.3900146484375,108.02999877929688,68.68000030517578,38.5099983215332,301.760009765625,35.35499954223633,37.98500061035156,32.09000015258789,87.69000244140625,63.334999084472656,70.68000030517578,38.290000915527344,36.43000030517578,122.70999908447266,76.70500183105469,699153141.6503906,1542460354.522705,2312074415.966034,1333513422.6974487,910637412.8305435,1217670166.5237427,2782070550.0,531634883.65249634,5147473806.491089,2546187966.5771484,23515914157.53174,662289076.4152527,40285100937.6709,2499047158.7615967,311662973.3848572,759910094.8791504,61932620.884277344,628166418.8667297,2609789854.9346924,1593095221.5751648,951147149.4812012,1064585332.611084,1002928000.3303528,352872990.4373169,1109701525.2960205,1428638893.3410645,784109210.7177734,7094400,5110700,62370500,22678800,33565700,7816100,37851300,5414900,29357100,23883200,82931000,36671600,106746600,23132900,4537900,19732800,205238,17767400,68705800,49644600,10846700,16808800,14189700,9215800,30461200,11642400,10222400
2022-09-22,97.5,300.5199890136719,36.88999938964844,58.630001068115234,26.969999313354492,155.6999969482422,73.05999755859375,96.69999694824219,171.38999938964844,105.11000061035156,280.07000732421875,18.09000015258789,374.2200012207031,105.2699966430664,68.97000122070312,38.400001525878906,302.55999755859375,34.93000030517578,37.849998474121094,31.549999237060547,86.37000274658203,62.689998626708984,70.58000183105469,37.93000030517578,36.29999923706055,123.36000061035156,74.93499755859375,691509000.0,1049566061.630249,1548981562.3718262,1489254794.1310883,516912400.83961487,930338621.7651367,3527197868.133545,644254059.6679688,5736183333.572388,2205481098.8067627,17576381456.64673,227091007.91549683,33482436481.219482,3056051164.5462036,201999339.5751953,757639710.105896,45762199.630737305,410532293.58673096,2185761711.883545,1650049185.098648,770904096.5148926,1005158899.9809265,736036491.0949707,242000987.94708252,1259639013.5253906,1172610821.8017578,849672950.3173828,7092400,3492500,41989200,25400900,19166200,5975200,48278100,6662400,33468600,20982600,62757100,12553400,89472600,29030600,2928800,19730200,151250,11753000,57748000,52299500,8925600,16033800,10428400,6380200,34700800,9505600,11338800
2022-09-23,97.19999694824219,295.8599853515625,35.97999954223633,56.7599983215332,26.610000610351562,153.00999450683594,72.12999725341797,96.81999969482422,167.30999755859375,104.80999755859375,275.510009765625,17.360000610351562,367.95001220703125,105.69999694824219,65.31999969482422,37.52000045776367,317.1199951171875,34.21500015258789,35.2400016784668,31.049999237060547,84.75,61.869998931884766,69.37999725341797,37.459999084472656,35.880001068115234,122.7300033569336,73.20999908447266,1074963926.2496948,1464299825.5004883,1792059435.200119,1927507107.001114,1436884151.9577026,1468589927.2766113,3845394413.5742188,738794689.6713257,6748766640.52124,1956928426.4160156,20612336482.617188,415200870.59783936,45017543348.49243,2435560469.680786,386903422.1923828,848826226.3561249,111810484.99841309,479358995.13778687,3716960321.0372925,1763671006.6642761,1172228100.0,1200042873.2826233,1103801066.3032532,274578047.2892761,1163251162.6289368,2038680358.7623596,820903719.7341919,11059300,4949300,49807100,33958900,53997900,9598000,53312000,7630600,40336900,18671200,74815200,23917100,122346900,23042200,5923200,22623300,352581,14010200,105475600,56801000,13831600,19396200,15909500,7329900,32420600,16611100,11213000
2022-09-26,95.94999694824219,292.7200012207031,35.540000915527344,55.91999816894531,26.770000457763672,151.22999572753906,71.27999877929688,95.20999908447266,164.1699981689453,102.98999786376953,274.3699951171875,16.920000076293945,364.30999755859375,103.68000030517578,63.20000076293945,37.0,328.9599914550781,33.65999984741211,34.375,30.559999465942383,83.86000061035156,61.439998626708984,69.43000030517578,36.45000076293945,35.01499938964844,121.55999755859375,73.04499816894531,864499877.5039673,1212856053.0578613,1884042974.533844,2342622931.2927246,929366074.8920441,1246210779.7927856,3014245820.3796387,763155747.6615906,5023240769.973755,2843193376.0261536,19528750831.45752,324512065.46325684,33728256745.97168,2602844935.661316,320076403.86390686,788714200.0,130455334.85134888,504159477.7145386,2480486250.0,1527074005.313301,775000581.640625,1056374760.3881836,808026343.5516357,365491447.6501465,1258404063.0645752,1270374910.4858398,937868558.4899902,9009900,4143400,53011900,41892400,34716700,8240500,42287400,8015500,30597800,27606500,71176700,19179200,92581200,25104600,5064500,21316600,396569,14978000,72159600,49969700,9241600,17193600,11638000,10027200,35939000,10450600,12839600
2022-09-27,95.54000091552734,291.29998779296875,35.5,55.540000915527344,26.530000686645508,151.5399932861328,71.12999725341797,94.55999755859375,164.72999572753906,101.44000244140625,274.4800109863281,16.899999618530273,363.3800048828125,100.94999694824219,64.41999816894531,36.97999954223633,335.20001220703125,33.73500061035156,34.7599983215332,30.43000030517578,83.58000183105469,61.52000045776367,68.2300033569336,35.970001220703125,34.42499923706055,121.19000244140625,73.2750015258789,1092996718.473816,1072275255.065918,1672550550.0,2151769593.470001,1522384294.4021225,1083707953.9871216,3221868790.5921936,819683882.8369141,6985639036.819458,3518294324.6765137,19153242614.627075,305555373.10295105,39351910586.779785,3493828919.380188,210878864.00604248,703655431.2896729,71464642.60253906,477613391.64123535,2352250798.4161377,1844983090.5029297,1017970990.3015137,1151334504.5669556,1170779096.6026306,388274581.1767578,1317995520.7901,1604543513.3239746,1067133157.2219849,11440200,3681000,47114100,38742700,57383500,7151300,45295500,8668400,42406600,34683500,69780100,18080200,108294100,34609500,3273500,19028000,213200,14157800,67671200,60630400,12179600,18714800,17159300,10794400,38286000,13239900,14563400
2022-09-28,97.08000183105469,296.7300109863281,35.810001373291016,56.880001068115234,26.81999969482422,154.69000244140625,72.4000015258789,96.69000244140625,169.94000244140625,103.4800033569336,279.94000244140625,17.450000762939453,370.5299987792969,104.33000183105469,67.12999725341797,37.27000045776367,321.1199951171875,34.60499954223633,36.29999923706055,31.030000686645508,85.41999816894531,62.16999816894531,69.05000305175781,36.650001525878906,34.79499816894531,123.83999633789062,75.25499725341797,1023203803.2989502,1185644104.8980713,1788594976.5914917,1997398117.5079346,776473857.1647644,1388683089.9169922,3542951994.670105,819128693.6828613,5979593895.904541,4131056258.013153,22297809068.463135,392858847.1763611,41055539030.74341,4098405894.9295044,174766234.84954834,591791702.2686005,84607090.71350098,467437412.8166199,2292257831.8222046,1430132392.6465988,1018214920.173645,1177089443.3319092,984597803.515625,267698941.1453247,1596484982.9864502,2026022340.0878906,1043139618.9285278,10539800,3995700,49946800,35116000,28951300,8977200,48935800,8471700,35186500,39921300,79652100,22513400,110802200,39283100,2603400,15878500,263475,13507800,63147600,46088700,11920100,18933400,14259200,7304200,45882600,16360000,13861400
2022-09-29,96.56999969482422,292.2099914550781,35.0099983215332,56.209999084472656,25.950000762939453,154.66000366210938,71.72000122070312,96.23999786376953,166.1300048828125,102.70999908447266,271.8699951171875,17.3700008392334,362.7900085449219,103.79000091552734,66.7699966430664,36.540000915527344,329.9200134277344,34.095001220703125,36.29999923706055,30.639999389648438,83.94000244140625,60.54999923706055,67.91000366210938,35.630001068115234,33.400001525878906,122.80000305175781,72.65499877929688,836885274.3553162,979224902.3651123,1509424568.6344147,1740913607.6446533,923506032.151413,976987243.1335449,2730294382.470703,582877547.0619202,5227114473.6328125,3170965801.7349243,22080193523.4375,290553215.0381088,40977965882.16858,1985201726.511383,184465469.72579956,570787700.3013611,97283184.4394226,390544600.982666,1762836862.9493713,1282590374.4506836,785460178.8452148,1882899106.275177,917341911.4685059,273780928.20739746,1358110862.045288,1325220792.9336548,894644592.96875,8666100,3351100,43114100,30971600,35587900,6317000,38068800,6056500,31464000,30873000,81216000,16727300,112952300,19127100,2762700,15620900,294869,11454600,48563000,41860000,9357400,31096600,13508200,7684000,40662000,10791700,12313600
2022-09-30,96.33999633789062,287.29998779296875,34.880001068115234,56.0099983215332,25.860000610351562,154.6699981689453,71.38999938964844,95.98999786376953,164.9199981689453,102.44999694824219,267.260009765625,17.5,357.17999267578125,102.44999694824219,65.27999877929688,36.4900016784668,339.3599853515625,34.005001068115234,36.0099983215332,30.360000610351562,82.83999633789062,59.38999938964844,66.7300033569336,36.0099983215332,32.755001068115234,121.11000061035156,71.2249984741211,1385012689.352417,1099554513.28125,1746874165.4937744,2157930811.3327026,786943092.5735474,1056767295.489502,3064679866.798401,849242709.1003418,6702975421.5789795,2464772761.579895,20975206990.429688,252806750.0,54902565290.18555,2713459884.172058,156482685.07385254,532239515.48194885,64253740.90649414,367961315.5578613,1561732021.205902,1153203371.1837769,740233355.2764893,1158877058.09021,896010447.0748901,277305795.0744629,1492088563.6558533,1500528685.5621338,871252671.3348389,14376300,3827200,50082400,38527600,30430900,6832400,42928700,8847200,40643800,24058300,78482400,14446100,153711200,26485700,2397100,14585900,189338,10820800,43369400,37984300,8935700,19513000,13427400,7700800,45553000,12389800,12232400
